"onset","peak","end","onset_se","peak_se","end_se","onset_val","peak_val","end_val","species","site","year"
"254.38",NA,NA,"3205366.56011852",NA,NA,"0.0189052158801304",NA,NA,"Halictus rubicundus","Willey","2011"
"179.43","200.11","219.2","9.6652803421989","55.3427139684702","9.85159117668094","0.192496721718383","3.84265830169104","0.192457840921738","Halictus tripartitus","Almont","2011"
NA,NA,"167",NA,NA,"2023550.13666096",NA,NA,"0.0306572475708138","Halictus tripartitus","Beaver","2011"
NA,NA,"160.42",NA,NA,"2804434.38775156",NA,NA,"0.0099121016996414","Halictus tripartitus","Willey","2011"
NA,NA,"238.29",NA,NA,"4.51254767075431",NA,NA,"0.0356543435088475","Halictus virgatellus","Beaver","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Copper","2011"
NA,"171.57","216.38",NA,"36.2241014573866","6.45520001956786",NA,"0.231221202103966","0.0115642713701071","Halictus virgatellus","Davids","2011"
NA,NA,"216.67",NA,NA,"4.75528360821578",NA,NA,"0.0358654998832095","Halictus virgatellus","Gothic","2011"
"171.5","184.29","195.59","26.5153454577297","158.031045371886","11.8551239425419","0.0972031014231103","1.9437886769202","0.097275581140041","Halictus virgatellus","Hill","2011"
"228.35",NA,NA,"7.08045132290803",NA,NA,"0.0430692299619669",NA,NA,"Halictus virgatellus","Kettle Ponds","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Little","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Seans","2011"
"170.39",NA,NA,"5.12618544514891",NA,NA,"0.267925854061362",NA,NA,"Halictus virgatellus","Snodgrass","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Tuttle","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Willey","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoplitis fulgida","Beaver","2011"
"224.37","228.32","232.13","11108881.9840062","32718993.087342","7845601.14905154","0.0112914003499279","0.22515332782132","0.0112843409379379","Hoplitis fulgida","Mexican Cut","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoplitis fulgida","Snodgrass","2011"
"214.19","230.45","247.57","14.5947204234366","61.7010195722071","21.8570340875793","0.0294414350771085","0.587193843002267","0.0294061080141916","Hoplitis fulgida","Tuttle","2011"
"173.74","187.9","201.65","21.0151784751522","136.108905166821","16.2451230901627","0.0205719011320462","0.410546514658144","0.0205431196082352","Hoplitis producta","Almont","2011"
"216.86","221.08","225.12","67245133.9067509","555042254.406128","9872676.64130359","0.123595954859181","2.45100657632574","0.123674619783693","Hoplitis robusta","Davids","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoplitis robusta","Seans","2011"
"226.44","233.51","241.36","12887.9348772903","308440.262156542","17292.5776403183","0.00695509978609913","0.138768048593969","0.0069797580188281","Hoplitis robusta","Tuttle","2011"
"199.77","214.84","229.79","29.1495286043485","255.774879899987","19.6221749436881","0.0249574460655078","0.498720126308821","0.0249963925198644","Hoplitis robusta","Willey","2011"
"197.34","225.78",NA,"6.68901024719149","41.7271611569915",NA,"0.066800273122178","1.33425906437979",NA,"Hylaeus annulatus","Copper","2011"
"216.86","221.08","225.12","67245148.0415394","555042364.536286","9872677.8690467","0.0411986541655992","0.817002234096577","0.0412248721158324","Hylaeus annulatus","Davids","2011"
"230.85","234.63","238.74","2402389.89974831","4042666.11349573","2156872.75453318","0.0202971338522657","0.404181098264159","0.0203271282275183","Hylaeus annulatus","Gothic","2011"
"200.29","216.25","232.11","14.3394574923198","63.1485511759971","14.7817812638077","0.0184121221378204","0.367646026656218","0.0184221584361016","Hylaeus annulatus","Hill","2011"
"203.65","236.05",NA,"6.30602159562529","39.8709454274954",NA,"0.0312335867828053","0.624647124159193",NA,"Hylaeus annulatus","Little","2011"
"193.16","221.38",NA,"7.74982560367651","61.8213117452967",NA,"0.0100262999432112","0.200310987832341",NA,"Hylaeus annulatus","Seans","2011"
"185.12","214.61",NA,"5.06372058551956","35.5627838944442",NA,"0.0421820417572258","0.842847858202457",NA,"Hylaeus annulatus","Snodgrass","2011"
"211.63","226.82","241.38","23.5123406845127","80.8918666854125","21.0164906931135","0.0188983888631207","0.377291155654409","0.0188666696618889","Hylaeus annulatus","Tuttle","2011"
"230.85","234.63","238.74","2402389.78854807","4042665.88206698","2156872.65552484","0.0185904681485136","0.370195900776633","0.0186179404731107","Hylaeus rudbeckiae","Seans","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Beaver","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Copper","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Davids","2011"
NA,NA,"179.25",NA,NA,"10.1590521486702",NA,NA,"0.159707364392027","Lasioglossum inconditum","Gothic","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Hill","2011"
"219.41",NA,NA,"5.57591418015703",NA,NA,"0.098849123234246",NA,NA,"Lasioglossum inconditum","Kettle Ponds","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Little","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Seans","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Snodgrass","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Tuttle","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Willey","2011"
NA,NA,"167",NA,NA,"2023550.13666096",NA,NA,"0.0408763300944184","Lasioglossum nigrum","Beaver","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Copper","2011"
NA,NA,"187.51",NA,NA,"7.44161559053694",NA,NA,"0.086405951211904","Lasioglossum nigrum","Davids","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Gothic","2011"
NA,NA,"190.62",NA,NA,"6.47293197917471",NA,NA,"0.110110980534352","Lasioglossum nigrum","Hill","2011"
"250.87",NA,NA,"2286464.63595874",NA,NA,"0.0170506156160346",NA,NA,"Lasioglossum nigrum","Kettle Ponds","2011"
NA,NA,"196.77",NA,NA,"5.29735792756123",NA,NA,"0.285097551099628","Lasioglossum nigrum","Little","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Mexican Cut","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Seans","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Snodgrass","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Tuttle","2011"
NA,NA,"194.79",NA,NA,"5.70226212596192",NA,NA,"0.321638979323753","Lasioglossum nigrum","Willey","2011"
"190.61","194.47","198.53","16230056.1157368","44621541.6254191","15114382.0030852","0.0351893546076023","0.701034638626423","0.0353432689478833","Lasioglossum occidentale","Almont","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum pavoninum","Seans","2011"
NA,"194.12","231.7",NA,"31.3025753312802","5.5136220945666",NA,"5.90427741978124","0.295233146867053","Lasioglossum prasinogaster","Almont","2011"
NA,NA,"195.49",NA,NA,"5.98794218460606",NA,NA,"0.0896382527682773","Lasioglossum ruidosense","Beaver","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Copper","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Davids","2011"
NA,NA,"189.14",NA,NA,"7.60699675288398",NA,NA,"0.0355317923365161","Lasioglossum ruidosense","Gothic","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Hill","2011"
"223.27",NA,NA,"6.14493465981387",NA,NA,"0.153297281002446",NA,NA,"Lasioglossum ruidosense","Kettle Ponds","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Little","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Seans","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Snodgrass","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Tuttle","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Willey","2011"
"208.6",NA,NA,"10.0265539016445",NA,NA,"0.0168187312399215",NA,NA,"Lasioglossum sandhousiellum","Davids","2011"
"224.73",NA,NA,"8.81591444026121",NA,NA,"0.0543522802023866",NA,NA,"Lasioglossum sandhousiellum","Seans","2011"
"225.79","240.2",NA,"17.1596423092758","57.0860782082452",NA,"0.0236306796517574","0.471532147918647",NA,"Lasioglossum sandhousiellum","Snodgrass","2011"
"254.38",NA,NA,"3205366.56011852",NA,NA,"0.0189052158801304",NA,NA,"Lasioglossum sandhousiellum","Willey","2011"
"190.61","194.47","198.53","16230056.1157368","44621541.6254191","15114382.0030852","0.0439866932595028","0.876293298283028","0.044179086184854","Lasioglossum sedi","Almont","2011"
NA,NA,"180.64",NA,NA,"9.50111354857481",NA,NA,"0.487297955742655","Lasioglossum sedi","Beaver","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum sedi","Copper","2011"
NA,NA,"196.71",NA,NA,"6.31583471632626",NA,NA,"0.615090060447545","Lasioglossum sedi","Davids","2011"
NA,NA,"184.27",NA,NA,"8.42539292397786",NA,NA,"0.380441034957783","Lasioglossum sedi","Gothic","2011"
NA,NA,"200.39",NA,NA,"5.66574923940274",NA,NA,"0.373717682023686","Lasioglossum sedi","Hill","2011"
"224.3",NA,NA,"9.47834950918057",NA,NA,"0.0427037684295942",NA,NA,"Lasioglossum sedi","Kettle Ponds","2011"
NA,NA,"206.23",NA,NA,"5.64800199601532",NA,NA,"0.336858864357761","Lasioglossum sedi","Little","2011"
NA,NA,"199.2",NA,NA,"5.86059972348206",NA,NA,"1.34121078547076","Lasioglossum sedi","Seans","2011"
NA,NA,"220.48",NA,NA,"4.32405426006281",NA,NA,"0.0921499070669077","Lasioglossum sedi","Snodgrass","2011"
NA,NA,"222.36",NA,NA,"5.11092088493962",NA,NA,"0.388962962242564","Lasioglossum sedi","Tuttle","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum sedi","Willey","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum semicaeruleum","Seans","2011"
NA,NA,"167",NA,NA,"2023550.13666096",NA,NA,"0.051095412618023","Lasioglossum tenax","Beaver","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Seans","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Tuttle","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Willey","2011"
"254.38",NA,NA,"3205366.56011852",NA,NA,"0.0186739594167648",NA,NA,"Lasioglossum trizonatum","Davids","2011"
"198.73","213.79","230.63","15.4593024948677","69.2447002630514","14.0550972581813","0.0124255354408114","0.247639836994205","0.0124068691213495","Megachile melanophaea","Hill","2011"
"203.58","207.3","210.9","4470529.21878749","13704418.6605629","2952073.48564846","0.00938827083481856","0.186334461117062","0.00946442339727209","Megachile melanophaea","Little","2011"
"216.86","221.08","225.12","67245133.9067509","555042254.406128","9872676.64130359","0.0401452770044498","0.796112931514892","0.0401708282062562","Megachile melanophaea","Tuttle","2011"
"253.72",NA,NA,"2484171.5660573",NA,NA,"0.00818447548922744",NA,NA,"Megachile pugnata","Almont","2011"
"203.58","207.3","210.9","4470529.21878749","13704418.6605629","2952073.48564846","0.0180274775072846","0.357801810974786","0.0181737066298683","Megachile relativa","Hill","2011"
"226","241.43",NA,"13.9243105645363","67.2163159510892",NA,"0.0131663042037221","0.262807815960783",NA,"Megachile relativa","Seans","2011"
"250.87",NA,NA,"2286464.63595874",NA,NA,"0.0170506156160346",NA,NA,"Melissodes confusus","Kettle Ponds","2011"
"215.26","221.87","227.61","11309.0037441679","209532.896471852","13377.9829555575","0.00745727347010459","0.148890583683183","0.00744812918095907","Osmia albolateralis","Seans","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia bucephala","Hill","2011"
NA,"173.79","190.52",NA,"46.600843078266","12.2655453803371",NA,"0.226693302200634","0.0113802896765668","Osmia bucephala","Seans","2011"
"191.22","195.19","198.86","3112617.02041206","25416024.1703309","5661491.32728885","0.0371222260284946","0.733441237791364","0.0371390489871156","Osmia ednae","Copper","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia ednae","Hill","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia ednae","Little","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia proxima","Hill","2011"
"198.9","214.14","230.92","15.3128513472548","68.8716640817615","14.2171852899459","0.0135295692835962","0.270215098398022","0.0135347042266261","Osmia proxima","Little","2011"
"221.13","229.83","238.94","37.0475253796875","1372.9395377286","114.888135977627","0.0609963869847097","1.21569135548374","0.0608636703424407","Osmia simillima","Beaver","2011"
"212.9","228.89","244.36","12.2617463107491","119.473752982589","17.1276815126733","0.0438739374771216","0.874628608463409","0.0437696640831262","Osmia simillima","Copper","2011"
NA,"169.05","191.78",NA,"39.0278015828057","9.65442485353242",NA,"0.238282120331336","0.0119384397148431","Osmia simillima","Gothic","2011"
NA,NA,"244.82",NA,NA,"4.40672194924417",NA,NA,"0.0430492457994689","Osmia simillima","Hill","2011"
NA,"210.23","248.09",NA,"30.8855616149096","5.84108381932526",NA,"0.401617660500695","0.0201069904369643","Osmia simillima","Little","2011"
NA,NA,"167",NA,NA,"2023550.13666096",NA,NA,"0.017343242911489","Osmia simillima","Seans","2011"
"203.83","207.82","211.63","10146298.9400131","8957039.02544993","7937310.61645366","0.0090557582161004","0.180287804884761","0.00910334939824434","Panurginus cressoniellus","Copper","2011"
"200.29","216.25","232.11","14.3394574923198","63.1485511759971","14.7817812638077","0.0184121221378204","0.367646026656218","0.0184221584361016","Panurginus cressoniellus","Hill","2011"
"198.9","214.14","230.92","15.3128513472548","68.8716640817615","14.2171852899459","0.0135295692835962","0.270215098398022","0.0135347042266261","Panurginus cressoniellus","Little","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Panurginus cressoniellus","Tuttle","2011"
"169.94","192.48","225.27","7.02706979876309","48.1423461759756","5.80295180368839","0.266966954240536","5.33035603808765","0.266734376622427","Panurginus cressoniellus","Willey","2011"
"191.22","195.19","198.86","3112617.02041206","25416024.1703309","5661491.32728885","0.0247481506856631","0.488960825194243","0.0247593659914104","Panurginus ineptus","Copper","2011"
"170.44","185.27","200.01","30.1666382220973","205.787639509632","22.8095796146535","0.0208227998114802","0.415765863265677","0.020849181822795","Panurginus ineptus","Davids","2011"
"177.28","181.32","185.03","2888099.61485926","71029519.2662029","9226541.05519604","0.0516094218938176","1.0273948797236","0.0515545474222124","Panurginus ineptus","Gothic","2011"
"189.02","193.01","197.19","22997277.5710257","104214727.651081","16990804.0131771","0.011679993876531","0.232902316495038","0.0116880529629946","Panurginus ineptus","Hill","2011"
"224.25",NA,NA,"8.90915148470994",NA,NA,"0.0171446275690076",NA,NA,"Panurginus ineptus","Kettle Ponds","2011"
"184.87","201.63","217.68","22.2485311130081","280.289236567793","14.0005809982323","0.126408338090223","2.52215524039623","0.126181615284708","Panurginus ineptus","Seans","2011"
"180.4",NA,NA,"7.62604953826829",NA,NA,"0.00976129561342778",NA,NA,"Panurginus ineptus","Snodgrass","2011"
"176.17","187.97","200.6","14.419972868052","238.953075981513","31.5680902029114","0.0856473889395447","1.70807516962439","0.0855312152078746","Panurginus ineptus","Tuttle","2011"
"171.32","188.96","208.49","10.9588781043861","62.964911759353","10.5988871511971","0.156106497455087","3.11369889685683","0.155779130763006","Panurginus ineptus","Willey","2011"
"203.83","207.82","211.63","10146298.9400131","8957039.02544993","7937310.61645366","0.0090557582161004","0.180287804884761","0.00910334939824434","Pseudopanurgus bakeri","Copper","2011"
"224.59",NA,NA,"9.20088758317797",NA,NA,"0.0281470937487333",NA,NA,"Pseudopanurgus bakeri","Davids","2011"
"228.35",NA,NA,"7.08045132290803",NA,NA,"0.0430692299619669",NA,NA,"Pseudopanurgus bakeri","Kettle Ponds","2011"
"213.73","227.14","240.4","25.8126086804776","369.295294639423","25.6521872438273","0.0453374117654408","0.904121728874942","0.045322604928308","Pseudopanurgus bakeri","Little","2011"
"190.47","226.45",NA,"6.67899259524956","32.3760290085066",NA,"0.0352552777944973","0.704945636304152",NA,"Pseudopanurgus bakeri","Seans","2011"
"198.62","209.23",NA,"16.0976891263946","53.1196876386958",NA,"0.0356466042220567","0.711998516271945",NA,"Pseudopanurgus bakeri","Snodgrass","2011"
"226.44","233.51","241.36","12887.9348772903","308440.262156542","17292.5776403183","0.0173877494652478","0.346920121484923","0.0174493950470702","Pseudopanurgus bakeri","Tuttle","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pseudopanurgus didirupa","Davids","2011"
"198.54",NA,NA,"4.57355899180251",NA,NA,"0.0142328026344897",NA,NA,"Pseudopanurgus didirupa","Seans","2011"
NA,"139.35",NA,NA,"52.7381767109583",NA,NA,"1.54428414990106",NA,"Agapostemon texanus","Almont","2012"
NA,"149.33","181.12",NA,"61.7974508543943","8.81079132258232",NA,"0.288417569132926","0.0144317244400666","Andrena algida","Beaver","2012"
NA,NA,"167.09",NA,NA,"6.1602550086667",NA,NA,"0.0242313044691176","Andrena algida","Copper","2012"
NA,NA,"147.96",NA,NA,"9.97553938390103",NA,NA,"0.027036806579125","Andrena algida","Gothic","2012"
"169.32","176.04","182.32","40094.0096852207","778070.37259068","34836.4385260299","0.0112142702832936","0.223026133883686","0.0111812032484936","Andrena algida","Kettle Ponds","2012"
NA,NA,"171.22",NA,NA,"5.53403293096972",NA,NA,"0.0331776867134464","Andrena algida","Little","2012"
"191.58","195.68","199.62","17790613.8449477","665823985.082067","70806585.145689","0.112577864144075","2.2349610154254","0.112168083524651","Andrena algida","Mexican Cut","2012"
NA,"148.33","159.39",NA,"71.2036233765369","26.9406772750837",NA,"1.50529009593926","0.0752987015671948","Andrena algida","Tuttle","2012"
NA,"151.19","170.56",NA,"52.6440238199484","9.62041443546356",NA,"1.45899147823737","0.0731086494598171","Andrena algida","Willey","2012"
"195.53","202.05","208.31","51570.518653057","1021785.06758813","43706.1359128265","0.00577700255088575","0.11471593424216","0.00578055442578286","Andrena birtwelli","Hill","2012"
"166.77","171.14","175.26","4221061.57323422","29548433.4565583","6038230.2147067","0.0132224433043827","0.264083032660643","0.0132856003773989","Andrena birtwelli","Little","2012"
NA,"112.35","137.26",NA,"51.4358702258549","15.5976297969538",NA,"1.65985170903171","0.083055864240944","Andrena lawrencei","Almont","2012"
NA,"126.01","149.88",NA,"75.413484539551","11.0999421644949",NA,"0.426166607061754","0.0213397690815128","Andrena nothocalaidis","Almont","2012"
NA,"112.35","137.26",NA,"51.4358702258549","15.5976297969538",NA,"0.165985170903171","0.0083055864240944","Andrena transnigra","Almont","2012"
"130.46","142.43","152.19","43.5223128162653","560.079815643864","22.5956088083013","0.0936274661088625","1.87109775049929","0.0939053938001656","Andrena transnigra","Beaver","2012"
"169.32","176.04","182.32","40094.0096852207","778070.37259068","34836.4385260299","0.0560713514164681","1.11513066941843","0.0559060162424678","Andrena transnigra","Kettle Ponds","2012"
NA,NA,"127.81",NA,NA,"84432616.4492234",NA,NA,"184.432060759062","Andrena transnigra","Seans","2012"
"156.81","160.6","164.09","1348361.96216001","452686999.928114","43036449.9394995","0.133503742008159","2.64391333832432","0.132931716173617","Andrena transnigra","Snodgrass","2012"
NA,"145.29","159.92",NA,"75.5202898190833","18.4965255149496",NA,"0.595706906078333","0.0299163660456062","Andrena transnigra","Tuttle","2012"
"147.45","154.69","161.13","33381.0211876878","681324.678779212","31872.9946306271","0.0356135406766072","0.710992902917459","0.0358520644538495","Andrena transnigra","Willey","2012"
"182.42","189.66","197.08","27682.7160838864","601960.960861488","32549.1045285136","0.00459439888344365","0.0913254236657554","0.00458615712532048","Anthophora terminalis","Beaver","2012"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina nanula","Almont","2012"
"191.58","195.68","199.62","17790611.6470549","665823893.021486","70806578.2525853","0.337733597214088","6.70488300820689","0.336504262643886","Ceratina nanula","Mexican Cut","2012"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina neomexicana","Almont","2012"
"195.53","202.05","208.31","51570.518653057","1021785.06758813","43706.1359128265","0.0115540051017715","0.22943186848432","0.0115611088515657","Coelioxys sodalis","Hill","2012"
